application_number,filing_date,invention_subject_matter,application_type,examiner_name_last,examiner_name_first,examiner_name_middle,examiner_id,examiner_art_unit,uspc_class,uspc_subclass,confirm_number,customer_number,atty_docket_number,appl_status_code,appl_status_date,file_location,file_location_date,earliest_pgpub_number,earliest_pgpub_date,wipo_pub_number,wipo_pub_date,patent_number,patent_issue_date,abandon_date,disposal_type,invention_title,small_entity_indicator,aia_first_to_file
PCT/US99/29167,1999-12-08,?,PCT,WILLIAMS,ALEXANDER,O,86878,2826,257,433000,,None,42390.P6179,256,10nov2001 00:00:00,9200,2006-03-27,,,200038249,2000-06-29,,,,PEND,CLEARMOLD PACKAGE HAVING DIFFRACTIVE/REFRACTIVE OPTICAL SURFACES,0,0
PCT/US99/29168,1999-12-08,?,PCT,GERIKE,MATTHEW,J,65192,2879,313,292000,,None,CT-S108 PCT,256,10nov2001 00:00:00,9200,2006-03-27,,,200034975,2000-06-15,,,,PEND,CONSTITUTION AND FABRICATION OF FLAT-PANEL DISPLAY AND POROUS-FACED STRUCTURE SUITABLE FOR PARTIAL OR,0,0
PCT/US99/29169,1999-12-08,?,PCT,ROBINSON,HOPE,A,99379,1653,435,069100,,None,MSB7255PCT,256,10nov2001 00:00:00,9200,2006-03-27,,,200034505,2000-06-15,,,,PEND,EXPERSSION SYSTEM FOR FACTOR VIII,0,0
PCT/US99/29170,1999-12-09,?,PCT,None,None,None,,5333,000,000000,,None,7374/MH,218,10jan2000 18:40:59,9200,2006-03-27,,,200035413,2000-06-22,,,,PEND,METHODS OF ABSORBING BODY ODORS USING SILICA CONTAINING BODY POWDERS,0,0
PCT/US99/29171,1999-12-08,?,PCT,None,None,None,,5333,000,000000,,None,S1396/7001WO,218,07jan2000 18:40:54,9200,2006-03-27,,,200041383,2000-07-13,,,,PEND,"METHOD AND APPARATUS FOR CORRELATING A UNIQUE IDENTIFIER, SUCH AS A PSTN TELEPHONE NUMBER, TO AN",0,0
PCT/US99/29173,1999-12-07,?,PCT,None,None,None,,5333,000,000000,,None,FP-UW 3801,218,05jan2000 18:40:50,9200,2006-03-27,,,200033865,2000-06-15,,,,PEND,METHODS OF INHIBITING ECTOPIC CALCIFICATION,0,0
PCT/US99/29174,1999-12-07,?,PCT,KIDWELL,MICHELE,M,95079,3761,604,387000,,None,PPC679,275,02jan2002 00:00:00,9200,2006-03-27,,,200040197,2000-07-13,,,,PEND,BODY-ATTACHABLE INTERLABIAL ARTICLES AND METHODS FOR MAKING THE SAME,0,0
PCT/US99/29175,1999-12-07,?,PCT,KIFLE,BRUCK,,60270,1624,540,468000,,None,PCT 20325,256,10nov2001 00:00:00,9200,2006-03-27,,,200034239,2000-06-15,,,,PEND,INHIBITORS OF PRENYL-PROTEIN TRANSFERASE,0,0
PCT/US99/29176,1999-12-09,?,PCT,None,None,None,,5333,000,000000,,None,550.47WO01,218,07jan2000 18:40:25,9200,2006-03-27,,,200035240,2000-06-15,,,,PEND,SYSTEM AND METHOD FOR MANAGING DATA TRAFFIC ASSOCIATED WITH VARIOUS QUALITY OF SERVICE,0,0
PCT/US99/29177,1999-12-09,?,PCT,None,None,None,,5333,000,000000,,None,RD98027,218,18jan2000 18:40:19,9200,2006-03-27,,,200035961,2000-06-22,,,,PEND,POLYMERS WHICH EXHIBIT THERMOTHICKENING PROPERTIES AND PROCESS MAKING SAME,0,0
PCT/US99/29178,1999-12-09,?,PCT,None,None,None,,5333,000,000000,,None,ETH-1327,218,18jan2000 18:40:15,9200,2006-03-27,,,200049950,2000-08-31,,,,PEND,MENISCAL REPAIR DEVICE HAVING INTEGRAL SPRING MEMBER,0,0
PCT/US99/29179,1999-12-08,?,PCT,PATEL,GAUTAM,,96659,2627,712,222000,,None,42390.P6773,256,10nov2001 00:00:00,9200,2006-03-27,,,200041069,2000-07-13,,,,PEND,PRE-COMPUTATION OF IMPLICIT BITS FOR SIMD OPERATIONS,0,0
PCT/US99/29180,1999-12-09,?,PCT,DOUGLAS,LISA,ANN,96853,3752,239,021000,,None,NONE,256,10nov2001 00:00:00,9200,2006-03-27,,,200033638,2000-06-15,,,,PEND,ARTIFICALLY PREPARED SURFACE FOR INDUCING RAINFALL,0,0
PCT/US99/29181,1999-12-08,?,PCT,None,None,None,,5333,000,000000,,None,2826.E.CORE,218,14jan2000 18:39:53,9200,2006-03-27,,,200045422,2000-08-03,,,,PEND,INFLATABLE SLIT/GATE VALVE,0,0
PCT/US99/29182,1999-12-09,?,PCT,None,None,None,,5333,000,000000,,None,PA-5177 PCT,218,21jan2000 18:39:48,9200,2006-03-27,,,200033909,2000-06-15,,,,PEND,"HOLLOW, CURVED, SUPERELASTIC MEDICAL NEEDLE",0,0
PCT/US99/29184,1999-12-09,?,PCT,None,None,None,,5333,000,000000,,None,PD-970667PCT,218,24jan2000 18:39:35,9200,2006-03-27,,,200035044,2000-06-15,,,,PEND,BROADBAND MICROSTRIP TO PARALLEL-PLATE-WAVEGUIDE TRANSITION,0,0
PCT/US99/29185,1999-12-09,?,PCT,HOBDEN,PAMELA,R,64334,2882,378,087000,,None,1945/A06WO,256,10nov2001 00:00:00,9200,2006-03-27,,,200037928,2000-06-29,,,,PEND,UNILATERAL HAND-HELD X-RAY INSPECTION APPARATUS,0,0
PCT/US99/29186,1999-12-09,?,PCT,TATE,CHRISTOPHER,ROBIN,78110,1651,424,040000,,None,CELES 202.1,256,10nov2001 00:00:00,9200,2006-03-27,,,200035467,2000-06-22,,,,PEND,STANDARDIZED BOTANICAL PREPARATIONS AND METHODS FOR PREPARING SAME,0,0
PCT/US99/29187,1999-12-09,?,PCT,WOO,JULIAN,W,70008,3731,606,191000,,None,MICRU:53135,256,10nov2001 00:00:00,9200,2006-03-27,,,200035354,2000-06-22,,,,PEND,VARIABLE STIFFNESS COIL FOR VASOOCCLUSIVE DEVICES,0,0
PCT/US99/29188,1999-12-09,?,PCT,None,None,None,,5333,000,000000,,None,550.46WO01,218,10jan2000 18:39:02,9200,2006-03-27,,,200035146,2000-06-15,,,,PEND,SYSTEM AND METHOD FOR PRE-FILTERING LOW PRIORITY PACKETS AT NETWORK NODES IN A NETWORK SERVICE,0,0
PCT/US99/29189,1999-12-09,?,PCT,None,None,None,,5333,000,000000,,None,550.45WO01,218,10jan2000 18:38:56,9200,2006-03-27,,,200035241,2000-06-15,,,,PEND,SYSTEM AND METHOD FOR PRIORITIZING MULTICAST PACKETS IN A NETWORK SERVICE CLASS UTILIZING A,0,0
PCT/US99/29190,1999-12-08,?,PCT,None,None,None,,5333,000,000000,,None,2517.1001002,218,10jan2000 18:38:50,9200,2006-03-27,,,200034861,2000-06-15,,,,PEND,A METHOD FOR DETERMINING PROGRAM CONTROL FLOW,0,0
PCT/US99/29191,1999-12-09,?,PCT,BROWN,RUEBEN,M,69365,2623,725,023000,,None,080398.P160,256,10nov2001 00:00:00,9200,2006-03-27,,,200038421,2000-06-29,,,,PEND,A METHOD AND APPARATUS FOR PROVIDING ELECTRONIC COUPONS,0,0
PCT/US99/29192,1999-12-09,?,PCT,HOEY,BETSEY,MORRISON,63063,1724,210,754000,,None,5458FF,256,10nov2001 00:00:00,9200,2006-03-27,,,200064806,2000-11-02,,,,PEND,"STABLE OXIDIZING BROMINE FORMULATIONS, METHOD OF MANUFACTURE AND USES THEREOF FOR BIOFOULING",0,0
PCT/US99/29193,1999-12-09,?,PCT,None,None,None,,5333,000,000000,,None,MO-4983PCT,218,21jan2000 18:38:24,9200,2006-03-27,,,200037563,2000-06-29,,,,PEND,THERMOPLASTIC COMPOSITION SUITABLE FOR OPTICAL APPLICATIONS HAVING LOW HAZE VALUES,0,0
PCT/US99/29194,1999-12-09,?,PCT,LUNDGREN,JEFFREY,S,77157,1631,435,006000,,None,9598-068-228,256,10nov2001 00:00:00,9200,2006-03-27,,,200034523,2000-06-15,,,,PEND,POLYNUCLEOTIDE ARRAYS AND METHODS OF MAKING AND USING THE SAME,0,0
PCT/US99/29195,1999-12-09,?,PCT,STARSIAK,JOHN,S,99360,1743,204,450000,,None,7934-085-228,256,10nov2001 00:00:00,9200,2006-03-27,,,200036407,2000-06-22,,,,PEND,SEPARATION OF CHARGED PARTICLES BY A SPATIALLY AND TEMPORALLY VARYING ELECTRIC FIELD,0,0
PCT/US99/29196,1999-12-09,?,PCT,None,None,None,,5333,000,000000,,None,K-1506PC,218,07jan2000 18:37:53,9200,2006-03-27,,,200040832,2000-07-13,,,,PEND,ROTATABLE CUTTING BIT ASSEMBLY WITH CUTTING INSERTS,0,0
PCT/US99/29197,1999-12-09,?,PCT,None,None,None,,5333,000,000000,,None,K-1512PC,218,05jan2000 18:37:49,9200,2006-03-27,,,200038866,2000-07-06,,,,PEND,CUTTING INSERT WITH CHIP CONTROL,0,0
PCT/US99/29198,1999-12-09,?,PCT,None,None,None,,5333,000,000000,,None,54627PCT1A,218,05jan2000 18:37:45,9200,2006-03-27,,,200034405,2000-06-15,,,,PEND,ADHESIVE COMPOSITIONS AND ADHESIVE SHEETS,0,0
PCT/US99/29199,1999-12-09,?,PCT,NGUYEN,ANH TUAN,TUONG,97922,3763,604,096010,,None,1001.1246111,256,10nov2001 00:00:00,9200,2006-03-27,,,200033911,2000-06-15,,,,PEND,CATHETER WITH DISTAL MANIFOLD PREP VALVE/MANIFOLD,0,0
PCT/US99/29200,1999-12-09,?,PCT,SZMAL,BRIAN,SCOTT,62393,3736,600,029000,,None,1005.1110111,275,23oct2002 00:00:00,9200,2006-03-27,,,200033766,2000-06-15,,,,PEND,VALVE FOR BLADDER CONTROL DEVICE,0,0
PCT/US99/29201,1999-12-09,?,PCT,None,None,None,,5331,000,000000,,None,43230,218,16feb2000 18:37:24,9200,2006-03-27,,,200043427,2000-07-27,,,,PEND,POLYMERS CONTAINING PARTIALLY NEUTRALIZED SILANOLS,0,0
PCT/US99/29202,1999-12-09,?,PCT,None,None,None,,5331,000,000000,,None,2820.1000002,218,25feb2000 18:37:19,9200,2006-03-27,,,200034779,2000-06-15,,,,PEND,IMMUNOISOLATION OF CAVEOLAE,0,0
PCT/US99/29203,1999-12-09,?,PCT,None,None,None,,5331,000,000000,,None,194-12906-PC,218,11feb2000 18:37:13,9200,2006-03-27,,,200034760,2000-06-15,,,,PEND,ELECTROCHEMICAL NOISE TECHNIQUE FOR CORROSION,0,0
PCT/US99/29204,1999-12-09,?,PCT,GHALI,ISIS,A D,92187,1615,424,489000,,None,6437.PC.O1,275,10mar2003 00:00:00,9200,2006-03-27,,,200037055,2000-06-29,,,,PEND,CONTROLLED RELEASE FORMULATION OF DIVALPROEX SODIUM,0,0
PCT/US99/29205,1999-12-09,?,PCT,None,None,None,,5331,000,000000,,None,10235/004WO1,218,04jan2000 18:37:01,9200,2006-03-27,,,200034898,2000-06-15,,,,PEND,VERSION TESTING IN DATABASE MINING,0,0
PCT/US99/29206,1999-12-09,?,PCT,VUONG,QUOCHIEN,B,91621,2647,379,001000,,None,PIIC-110 PCT,256,10nov2001 00:00:00,9200,2006-03-27,,,200041320,2000-07-13,,,,PEND,HANDS-FREE CELLULAR PHONE KIT,0,0
PCT/US99/29207,1999-12-09,?,PCT,WONG,LESLIE,A,60400,1761,426,580000,,None,AWAD 4.2-1PC,256,10nov2001 00:00:00,9200,2006-03-27,,,200033663,2000-06-15,,,,PEND,METHODS TO REDUCE FREE FATTY ACIDS AND CHOLESTEROL IN ANHYDROUS ANIMAL FAT,0,0
PCT/US99/29208,1999-12-09,?,PCT,RODRIGUEZ,PAUL,L,60272,2121,700,108000,,None,29131.3416,256,10nov2001 00:00:00,9200,2006-03-27,,,200036479,2000-06-22,,,,PEND,METHODS AND APPARATUS FOR AN EQUIPMENT VIRTUAL CONTROLLER,0,0
PCT/US99/29209,1999-12-09,?,PCT,None,None,None,,5331,000,000000,,None,ETH-1310-PCT,218,04jan2000 18:36:31,9200,2006-03-27,,,200033753,2000-06-15,,,,PEND,CABLE FOR BIPOLAR ELECTRO-SURGICAL INSTRUMENT,0,0
PCT/US99/29210,1999-12-09,?,PCT,BROWN,MICHAEL,A,79881,3764,128,849000,,None,062152.00002,256,10nov2001 00:00:00,9200,2017-03-08,,,200141665,2001-06-14,,,,PEND,DRAPE FOR MULTIPLE-TIERED STERILE HOSPITAL SURFACE,0,0
PCT/US99/29213,1999-12-09,?,PCT,None,None,None,,5331,000,000000,,None,9706-0004PC,218,20jan2000 18:36:12,9200,2006-03-27,,,200040603,2000-07-13,,,,PEND,PRODUCTION OF RECOMBINANT MONELLIN USING METHYLOTROPHIC YEAST EXPRESSION SYSTEM,0,0
PCT/US99/29214,1999-12-09,?,PCT,None,None,None,,5331,000,000000,,None,PCT 9210264,218,20jan2000 18:36:08,9200,2006-03-27,,,200035011,2000-06-15,,,,PEND,MECHANICAL ASSEMBLY FOR REGULATING THE TEMPERATURE OF AN ELECTRONIC DEVICE WHICH INCORPORATES AT,0,0
PCT/US99/29215,1999-12-09,?,PCT,None,None,None,,5331,000,000000,,None,PCT 9210266,218,10feb2000 18:36:04,9200,2006-03-27,,,200035012,2000-06-15,,,,PEND,MECHANICAL ASSEMBLY FOR REGULATING THE TEMPERATURE OF AN ELECTRONIC DEVICE WHICH INCORPORATES A,0,0
PCT/US99/29216,1999-12-09,?,PCT,None,None,None,,5331,000,000000,,None,PCT 9210259,218,10feb2000 18:36:00,9200,2006-03-27,,,200035010,2000-06-15,,,,PEND,MECHANICAL ASSEMBLY FOR REGULATING THE TEMPERATURE OF AN ELECTRONIC DEVICE WHICH INCORPORATES A HEAT,0,0
PCT/US99/29217,1999-12-08,?,PCT,None,None,None,,5331,000,000000,,None,462-98-006 P,218,04jan2000 18:35:56,9200,2006-03-27,,,200034877,2000-06-15,,,,PEND,MULTIPLE SUBSCRIBER INTERFACE AND SIMPLIFIED PROVISIONING PROCESS FOR INSTALLATION OF MULTIPLE,0,0
PCT/US99/29218,1999-12-10,?,PCT,None,None,None,,5331,000,000000,,None,1797.019PC01,218,04feb2000 18:35:52,9200,2006-03-27,,,200034796,2000-06-15,,,,PEND,SCANNING SINGLE ELECTRON TRANSISTOR MICROSCOPE FOR IMAGING AMBIENT TEMPERATURE OBJECTS,0,0
PCT/US99/29219,1999-12-10,?,PCT,SOLOLA,TAOFIQ,A,67575,1626,514,001000,,None,02940100TA,256,10nov2001 00:00:00,9200,2006-03-27,,,200034242,2000-06-15,,,,PEND,SELECTIVE 5-HT6 RECEPTOR LIGANDS,0,0
PCT/US99/29220,1999-12-10,?,PCT,WACHSMAN,HAL,D,98309,2857,702,028000,,None,47382.000096,256,10nov2001 00:00:00,9200,2006-03-27,,,200034755,2000-06-15,,,,PEND,EXHAUST OPACITY MEASURING DEVICE,0,0
PCT/US99/29222,1999-12-09,?,PCT,None,None,None,,5331,000,000000,,None,BEH-7435,218,11jan2000 18:35:18,9200,2006-03-27,,,200043543,2000-07-27,,,,PEND,DETECTION OF DIFFERENCES BETWEEN POLYNUCLEOTIDES,0,0
PCT/US99/29223,1999-12-09,?,PCT,None,None,None,,5331,000,000000,,None,202997,218,04jan2000 18:35:12,9200,2006-03-27,,,200034858,2000-06-15,,,,PEND,ACCELERATING A DISTRIBUTED COMPONENT ARCHITECTURE OVER A NETWORK USING A MODIFIED RPC COMMUNICATION,0,0
PCT/US99/29224,1999-12-09,?,PCT,None,None,None,,5331,000,000000,,None,X-12288,218,11jan2000 18:35:09,9200,2006-03-27,,,200034266,2000-06-15,,,,PEND,5-HTIF AGONISTS,0,0
PCT/US99/29225,1999-12-09,?,PCT,HOFFMANN,JOHN,M,77743,1731,065,390000,,None,DELISO 11,256,10nov2001 00:00:00,9200,2006-03-27,,,200039039,2000-07-06,,,,PEND,TANTALA DOPED WAVEGUIDE AND METHOD OF MANUFACTURE,0,0
PCT/US99/29226,1999-12-09,?,PCT,None,None,None,,5331,000,000000,,None,P02003,218,02feb2000 18:34:57,9200,2006-03-27,,,200036456,2000-06-22,,,,PEND,COLOR-IMPARTING CONTACT LENSES WITH INTERFERENCE COATING AND METHOD FOR MAKING THE SAME,0,0
PCT/US99/29227,1999-12-09,?,PCT,VINCENT,SEAN,E,94639,1731,065,105000,,None,991865,256,10nov2001 00:00:00,9200,2006-03-27,,,200034194,2000-06-15,,,,PEND,PROCESS AND APPARATUS FOR PROCESSING AND TRANSPORTING FLAT GLASS WORKPIECES,0,0
PCT/US99/29228,1999-12-09,?,PCT,FORTUNA,JOSE,A,76959,1731,162,164100,,None,C-2125,256,10nov2001 00:00:00,9200,2006-03-27,,,200034582,2000-06-15,,,,PEND,COPOLYMER COAGULANT IN THE PAPERMAKING PROCESS,0,0
PCT/US99/29229,1999-12-09,?,PCT,None,None,None,,5331,000,000000,,None,RDV 98-002 P,218,08may2000 18:34:32,9200,2006-03-27,,,200039864,2000-07-06,,,,PEND,FUEL ELECTRODE FORMATION FOR A SOLID OXIDE FUEL CELL,0,0
PCT/US99/29230,1999-12-09,?,PCT,None,None,None,,5331,000,000000,,None,283014-00007,218,07jan2000 18:34:27,9200,2006-03-27,,,200035042,2000-06-15,,,,PEND,ELECTRICALLY TUNABLE FILTERS WITH DIELECTRIC VARACTORS,0,0
PCT/US99/29231,1999-12-09,?,PCT,None,None,None,,5331,000,000000,,None,2517.1002002,218,11jan2000 18:34:23,9200,2006-03-27,,,200046678,2000-08-10,,,,PEND,A METHOD FOR BACK TRACING PROGRAM EXECUTION,0,0
PCT/US99/29232,1999-12-08,?,PCT,WANG,SHENGJUN,,68695,1617,514,340000,,None,52993/00003,256,10nov2001 00:00:00,9200,2006-03-27,,,200033790,2000-06-15,,,,PEND,METHODS AND COMPOSITIONS FOR PREVENTION AND TREATMENT OR ARTERIAL LESIONS WITH NON STEROIDAL,0,0
PCT/US99/29233,1999-12-08,?,PCT,ALVAREZ,RAQUEL,,67899,2162,705,010000,,None,733-3PCT,256,10nov2001 00:00:00,9200,2006-03-27,,,200035164,2000-06-15,,,,PEND,"INTEGRATED, INTERACTIVE TELEPHONE AND COMPUTER NETWORK COMMUNICATION SYSTEM",0,0
PCT/US99/29234,1999-12-08,?,PCT,PHUNKULH,BOB,A,97902,2616,370,280000,,None,60704-2940,256,10nov2001 00:00:00,9200,2006-03-27,,,200035134,2000-06-15,,,,PEND,A SYSTEM AND METHOD FOR MODIFYING SYMBOL DURATION FOR THE EFFICIENT TRANSMISSION OF INFORMATION IN A,0,0
PCT/US99/29235,1999-12-07,?,PCT,None,None,None,,5332,000,000000,,None,491-98-012 P,218,12jan2000 18:33:44,9200,2006-03-27,,,200036374,2000-06-22,,,,PEND,AIRCRAFT POSITION VALIDATION USING RADAR AND DIGITAL TERRAIN ELEVATION DATABASE,0,0
PCT/US99/29236,1999-12-09,?,PCT,PYO,KEVIN,K,87798,2878,250,574000,,None,53-14257,256,10nov2001 00:00:00,9200,2006-03-27,,,200041022,2000-07-13,,,,PEND,MOISTURE SENSOR WITH AUTOBALANCE CONTROL,0,0
PCT/US99/29237,1999-12-09,?,PCT,ORTIZ,ANGELA,Y,64119,1732,264,275000,,None,53-14077,256,10nov2001 00:00:00,9200,2006-03-27,,,200034021,2000-06-15,,,,PEND,COMPACT MOLDING APPARATUS AND METHOD,0,0
PCT/US99/29238,1999-12-09,?,PCT,None,None,None,,5332,000,000000,,None,202996,218,12jan2000 18:33:22,9200,2006-03-27,,,200034883,2000-06-15,,,,PEND,ACCELERATING A DISTRIBUTED COMPONENT ARCHITECTURE OVER A NETWORK USING AN IMPLICIT FLOW CONTROL,0,0
PCT/US99/29239,1999-12-09,?,PCT,None,None,None,,5332,000,000000,,None,AA447F/JH,218,01feb2000 18:33:18,9200,2006-03-27,,,200141687,2001-06-14,,,,PEND,DISPOSABLE ABSORBENT ARTICLE EMPLOYING ODOR REDUCTION LAYER CONTAINING METALPHTHALOCYANINE,0,0
PCT/US99/29240,1999-12-09,?,PCT,None,None,None,,5332,000,000000,,None,AA448F/JH,218,01feb2000 18:33:14,9200,2006-03-27,,,200141688,2001-06-14,,,,PEND,DISPOSABLE ABSORBENT ARTICLE EMPLOYING ODOR/ ANTIMICROBIAL REDUCTION LAYER HAVING PREDETERMINED,0,0
